x_cate,p_exposure
0.001663775092982,0.0426084175705909
0.0011144316619187,0.0285136178135871
0.0029694531239415,0.0473853796720504
0.0028041206764253,0.0326655395328998
0.0685148438519767,0.8083359599113464
0.3970976465219231,0.93563312292099
0.000433654740705,0.0174876525998115
0.0006824817951299,0.0647901445627212
0.0004945604304253,0.0580398924648761
0.0004320526196096,0.0098286448046565
0.0017713365106547,0.0238272193819284
0.0006881870874854,0.0493977665901184
0.0004336307987785,0.0140492739155888
0.0004992741654515,0.0092716393992304
0.0004940313233298,0.0112059991806745
0.0292517167609125,0.1395771950483322
0.4214117288346613,0.6029902100563049
0.0004992543186382,0.0179903153330087
0.0101205088822734,0.2440322935581207
0.0004936904019527,0.0443994365632534
0.0004992756592615,0.0092716393992304
0.0961619213846742,0.1479813009500503
0.0004930250213877,0.0513803213834762
0.0187075975765523,0.4093276262283325
0.002513265408797,0.02875467389822
0.0148282653442478,0.8038594126701355
0.0004320532196245,0.0098286448046565
0.0004336455834599,0.0119062615558505
0.0004320302579784,0.007834299467504
0.0014912130171429,0.3089792132377624
0.0005196872476965,0.0132201220840215
0.0013687694338746,0.3499532043933868
0.0008690609650246,0.0168380048125982
0.0004320185706432,0.0144728124141693
0.0004983288770163,0.0215932037681341
0.0004983305850384,0.021845269948244
0.0006824854180816,0.0647901445627212
0.000433644625246,0.0134299220517277
0.0004336512679276,0.0092927403748035
0.0004422327892349,0.0085599971935153
0.000768877950617,0.0193731933832168
0.0004320249700332,0.0083312150090932
0.0006889009068641,0.0124733718112111
0.0004422320925412,0.0095387389883399
0.0007093745292132,0.0467421449720859
0.0821401306837358,0.7061617374420166
0.0070566637658385,0.2469149082899093
0.0152962311539887,0.1403843015432357
0.0018009670522559,0.5787193179130554
0.0004983112231696,0.0099990265443921
0.0008531169557682,0.021867686882615
0.0005928858127565,0.0770598724484443
0.0004992751738257,0.0092716393992304
0.0025998224568711,0.02993736974895
0.0008689523234765,0.0109190056100487
0.0080846226678534,0.8936245441436768
0.0250423572073966,0.0665855482220649
0.0029673399030492,0.038473941385746
0.0056108885359143,0.2495650500059127
0.0052638391768359,0.0713251158595085
0.0004336430064813,0.0141921257600188
0.0011146725470069,0.0343761295080184
0.0155714681275462,0.5925884246826172
0.0004422335699555,0.0085599971935153
0.0007632511122898,0.0162394568324089
0.0012054301561228,0.2360706776380539
0.0006923420785642,0.0654346272349357
0.0179437304779253,0.181982010602951
0.0006434390512659,0.0196547601372003
0.0064868189237262,0.3777782320976257
0.0016826857748119,0.1327656805515289
0.0004977509870063,0.0104173989966511
0.0007687001870064,0.0127954874187707
0.0017037543402875,0.4312098324298858
0.0004422330216321,0.0085599971935153
0.0014956442797996,0.3489261567592621
0.0024129404423087,0.0712523311376571
0.0006822245407512,0.0503742955625057
0.0081371471666594,0.2143762111663818
0.0155918635316671,0.3397516012191772
0.0048729814376328,0.0460239462554454
0.003844613068537,0.1565171629190445
0.0004936826277897,0.0432935059070587
0.0004336365709499,0.0215554684400558
0.0004930570701553,0.0279072802513837
0.0402934580988303,0.7538228034973145
0.0004997384293271,0.0194850228726863
0.0005144724522796,0.0235545560717582
0.0334582739689537,0.4030896425247192
0.0004336487777317,0.0086837159469723
0.0035891035421019,0.0410266891121864
0.0007108212242981,0.0202685240656137
0.0004940340218575,0.0149036133661866
0.0006790004942912,0.0131218088790774
0.0010956468449495,0.0754856690764427
0.0006792974009208,0.0098706046119332
0.0008689521677905,0.0112359495833516
0.001495728449885,0.2880881428718567
0.0004992704456197,0.0131371682509779
0.0004997574893684,0.0140340374782681
0.0006880002499299,0.039009902626276
0.0011146753200782,0.0334819257259368
0.0004336425373281,0.0150769334286451
0.0019866840592054,0.2547356188297272
0.0021671362658595,0.0266223885118961
0.0016510243215821,0.0666521713137626
0.0259278755633948,0.3323538899421692
